geo_type,region,transportation_type,alternative_name,sub-region,country,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16
city,Ann Arbor,driving,NA,Michigan,United States,100,100.28,101.92,104.53,129.03,81.12,79.29,97.64,95.8,99.34,102.76,122.14,113.41,80.02,89.53,94.99,94.57,104.41,124.26,113.06,80.42,90.62,96.38,97.37,104.51,121.18,115.59,85.91,91.66,98.37,100.82,106.19,130.52,117.39,93.63,101.01,100.2,102.07,107.26,126.91,119.58,89.49,92.03,94.87,92.19,103.14,119.98,104.77,75.66,89.8,92.75,92.58,102.84,110.11,109.64,92.93,99.72,108.27,97.9,93.57,94.55,78.06,60.31,62.91,59.24,53.73,52.82,57.43,47.29,35.31,43.72,32.69,36.28,36.04,39.24,33.17,28.82,34.63,34.74,34.89,38.17,43.52,36.06,31.73,36.14,34.48,38.16,36.64,42.09,38.21,25.23,34.14,37.04,37.87,40.1,39.2,43.8,35.87,42.01,40.45,39.47,42.63,48.44,46.05,40.62,48.82,51.54,46.44,48.52,60.69,57.56,49.52,53.14,53.37,56.99,61.23,64.24,59.86,46.84,NA,NA,66.52,60.78,72.67,72.57,52.48,60.97,70.48,78.65,79.51,85.14,74.57,64.93,60.22,80.71,82.43,82.17,92.16,86.7,68.08,80.91,86.11,85.57,92.28,100.93,95.79,78.12,92.13,95.97,89.66,107.02,113.13,106.48,87.15,101.89,106.51,109.08,111.8,128.78,117.67,81.74,104.44,108.26,114.77,118.56,126.33,120.27,101.94,112.21,114.68,119.74,123.2,113.57,81.61,85.02,107.76,112.19,113.61,117.16,123.39,120.21,97.25,112.97,112.49,115.66,114.26,132.23,121.63,93.25,116.51,113.06,113.49,119.85,132.61,120.89,100.14,110.93,116.14,118.59,122.97,130.59,116.64,91.99,113.89,119.18,117.81,122.32,132.93,121.49,100.59,110.37,115.57,120.32,124.05,135.16,125.63,101.38,118.8,119.28,124.24,127.94,140.37,137.33,118.91,145.32,148.06,153.12,164.24,166.43,162.34,132.09,131.84,128.44,130.8,138.31,158.81,138.95,116.04,105.84,111.9,119.73,128.61,150.95,147.27,113.4,117.7,120.16,123.74,128.93,152.66,148.3,110.73,109.85,113.73,118.13,120.69,143.78,142.42,106.81,100.26,107.21,106.29,115.25,136.64,134.41,93.63,99.56,105.75,110.44,113.82,140.92,143.36,107.47,102.12,108.21,109,111.73,138.35,141.24,98.75,95.37,100.5,105.12,106.06,125.33,126.43,92.21,94.85,101.04,102.74,105.39,127.8,110.69,79.63,92.35,106.62,88.19,93.11,119.12,116.24,88.89,99.11,100.78,99.1,94.59,115,104.73,72.46,84.81,86.06,85.83,90.19,106.7,89.85,61.22,79.54,82.87,85.23,35.39,69.64,70.76,62.31,71.17,72.07,76.34,78.14,90.38,83.36,61.58,72.18,75.85,80.35,81.25,93.05,80.13,64.35,76.42,79.79,83.81,82.45,95.86,80.37,64.39,82.57,87.68,95.36,61.48,27.61,59.4,56.84,72.58,77.37,76.27,75.32,47.45,68.99,56.3,71.87,75.06,75.18,74.17,84.81,82.01,64.05,74.02,77.5,78.54,84.66,95.44,93.87,76.35,87.34,78.74,78.84,84.18,95.81,93.01,65.51,76.45,76.24,80.9,81.07,96.78,90.48,62.39,75.7,81.39,82.8,85.73,92.76,92.19,69.28,76.27,83.76,83.96,88.91,107.24,98.81,85.02,70.11,62.15,82,84.7,97.7,98.42,72.96,81.32,85.12,92.65,90.27,106.92,106.34,75.99,83.11,85.84,93.77,90.43,108.96,108.5,79.68,85.69,87.42,91.52,92.72,NA,109.7,82,85.5,90.02,98.05,94.58,114.98,117.77,91.35,96.1,107.48,100.14,102.45,118.58,114.2,83.05,94.14,98.83,98.5,102.47,119.13,114.26,74.41,97.15,103.59,106.7,109.39,129.28,120.48,86.3,97.95,103.92,103.82,104.66,124.52,123.35,91.74,97,99.93,99.96,108.86,126.64,117.5,95.55,101.48,111.63,110.97,118.96,142.57,136.64,105.66,104.55,117.88,113.71,112.24,128.07,122.43,80.43,102.34,107.54,109.76,114.37,131.41,125.58,96.7,105.8,110.27,116.22,118.3,133.11,126.26,93.71,109.18,113.33,111.23,120.43,122,113.25,94.59,87.03,116.98,114.84,123.61,139.98,129.56,104.14,113.36,116.74,125.04,127.99,143.67,133.6,112.68,120.09,125.22,128.3,136.05,140.66,125.24,98.21,119.06,125.61,126.84,133.24,151.84,126.91,108.71,127.83,126.03,129.76,136.63,143.14,113.62,85.57,104.01,127.55,133.62,134.14,155.17,139.4,102.25,123.35,126.81,138.35,144.59,152.83,153.52,113.53,130.14,131.73,132.26,137.42,147.48,132.63,112.56,124.04,130.29,132.44,136.43,152.42,135.99,108.95,123.44,129.72,131.49,130.41,149.18,129.8,110.07,125.55,126.03,132.25,141.72,159.03,139.94,118.18,132.01,137.37,140.55,143.81,161.44,148.03,125.78,148.95,160.26,183.59,212.32,239.52,213.2,169.93,197.47,183.17,170.28,184.05,213.19,206.52,137.99,119.6,150.63,157.15,164.84,202.42,222.31,130.74,143.55,148.76,149.49,159.71
city,Ann Arbor,transit,NA,Michigan,United States,100,103.06,94.19,95.9,98.55,64.89,52.03,76.44,90.53,91.8,99.4,100.04,72.61,57.36,80.99,82.07,87.92,94.41,97.88,75.44,57.4,88.89,83.79,87.33,93.07,103.54,69.96,55.39,90.05,91.91,90.23,94.52,106.04,71.6,54.45,85.76,85.87,93.25,85.95,100.19,75.21,51.06,80.58,89,94.45,87.18,81.33,57.32,44.84,57.32,56.28,61.01,54.83,53.48,56.76,49.35,86.4,96.05,77.41,67.91,58.33,41.41,32.99,33.92,30.64,26.57,22.88,23.63,17.96,12.49,16.03,14.46,17.44,15.62,14.61,14.65,10.21,13.46,14.95,11.89,13.46,15.24,11.41,10.66,11.89,11.29,13.83,10.29,13.83,12.37,7.53,11.26,12.11,14.28,11.85,9.91,12.08,11.59,12.93,13.08,11.48,9.65,13.72,10.21,10.44,11.55,11.48,9.5,13.05,16.51,12.52,16.4,16.21,12.56,13.72,15.88,14.76,14.72,11.41,NA,NA,13.9,12.49,12.9,13.87,9.73,12.52,15.36,17.11,15.77,15.69,12.23,16.36,11.41,18.15,17.07,15.28,17.22,18.11,14.54,16.81,16.47,17.41,18,17.74,20.35,19.42,20.57,19.9,20.46,21.36,21.47,21.21,17.55,23.03,22.55,21.88,24.64,24.34,20.24,18.49,28.89,26.91,28.14,25.34,22.77,22.18,20.24,25.2,24.86,28.1,23.93,18.64,15.02,19.6,22.47,28.62,26.87,23.37,25.72,19.6,21.02,24.52,23.26,23.63,23,22.81,23.7,19.87,24.23,24.04,20.13,20.09,25.01,22.36,21.51,24.67,22.88,23.48,24.49,24.93,21.99,16.06,21.47,28.92,23.7,23.52,27.36,23.41,21.95,26.72,25.68,24,21.95,23.33,21.47,21.1,26.09,24.67,25.23,26.87,24.11,26.46,26.2,39.06,42.56,48.04,50.73,54.45,51.77,48.75,56.21,50.5,47.52,47.78,47.67,46.55,32.69,28.44,40.66,42.6,36.19,47.22,39.99,33.43,38.5,38.35,42.08,44.2,45.73,43.12,31.42,39.1,34.33,29.44,32.17,45.47,36.79,27.43,27.21,30.86,30.6,26.65,32.84,31.31,25.2,28.48,28.03,25.61,26.84,32.13,31.46,23.67,22.96,24.71,24.67,24,33.43,32.76,25.05,24.04,28.14,25.75,24.93,26.39,26.84,18.93,21.36,21.73,23.44,20.46,29.33,19.16,17.93,22.44,23.97,17.85,18.19,30.49,24.49,21.99,25.34,26.02,26.35,23.85,22.59,17.7,17.26,18.93,20.16,19.01,17.37,18.93,17.74,11.41,15.32,13.72,15.06,5.81,13.08,13.53,13.49,17.07,14.65,15.51,13.98,16.03,11.41,14.98,11.85,12.75,15.1,14.24,14.42,16.06,12.41,14.39,16.51,16.29,17.67,14.39,12.86,9.99,10.03,13.75,14.09,9.17,7.42,13.42,9.99,10.66,14.8,13.68,10.85,8.95,15.8,9.24,16.62,16.21,12.37,14.24,15.39,15.17,16.36,17.07,17.07,21.36,20.54,19.83,20.95,21.17,24.75,21.65,22.92,22.4,23.29,18.97,19.38,23.74,21.58,22.88,19.23,20.24,19.38,19.83,19.12,18.26,17.85,22.36,20.83,18.08,14.35,17.37,17.26,17.78,17.78,21.69,19.49,18.23,17.18,20.95,23.74,20.46,24.71,19.94,15.51,18.49,22.96,25.61,19.38,23.82,22.92,21.1,20.35,20.76,24.41,19.31,27.02,24.64,17.14,20.31,21.65,23.85,20.87,NA,25.23,21.54,24.67,26.72,24.41,22.33,25.9,30.41,22.59,28.74,28.18,24.38,26.91,27.25,26.46,21.99,26.98,24.08,25.31,25.08,28.66,29.56,17,25.79,30.3,32.99,25.12,28.77,25.27,19.6,25.72,24.75,30.71,27.84,35.04,25.72,22.81,26.95,24.23,29.59,24.67,28.7,30.38,26.69,31.08,28.62,33.4,34.29,32.24,27.02,26.28,25.31,34.51,29.3,31.12,25.23,29,18.64,21.47,26.16,28.4,25.72,27.43,23,20.2,27.13,29.26,31.9,26.5,30.38,27.28,23.11,34.77,29.74,30.04,27.17,26.87,27.13,21.24,18.08,32.76,29.56,34.7,38.46,31.72,29.44,33.36,35.22,34.25,32.31,33.32,27.88,25.12,35.74,34.14,34.1,34.85,33.58,33.4,21.39,36.04,33.88,40.89,34.1,35.15,34.33,33.02,37.72,38.95,40.48,38.54,36.6,31.31,22.03,32.95,39.28,40.33,40.59,41.82,32.46,27.92,34.96,37.64,44.28,41.3,41.07,38.87,32.95,42.9,42.86,39.66,38.65,41.63,34.89,33.21,41.26,43.12,43.87,36.97,32.8,32.24,35.26,45.21,43.31,44.8,43.2,38.84,39.17,37.57,41.41,40.81,45.36,47.11,49.57,36.23,37.5,51.77,54.64,51.02,61.27,63.1,61.54,67.83,97.09,104.7,131.72,182.3,194.37,192.02,249.42,332.87,272.42,217.82,229.67,209.58,141.74,111.41,77.3,184.87,191.8,184.68,195.49,130.79,99.78,152.4,150.28,154.08,150.91
city,Ann Arbor,walking,NA,Michigan,United States,100,110.19,108.98,108.39,134.95,100.24,76.06,95.71,89.51,94.17,104.87,129.99,136.68,73.62,81.08,82.94,84.88,96.03,140.44,127.97,76.34,82.62,82.7,82.75,93.28,129.33,138.03,72.9,75.81,81.2,82.33,92.63,138.7,153.29,97.88,85.68,84.72,83.95,93.39,127.05,150.18,85.02,68.76,75.69,70.08,85.85,88.36,77.59,46.26,51.07,49.56,52.36,60.48,62.1,90.15,90.39,81.53,110.45,75.99,78.3,81.24,73.93,48.27,37.96,40.85,31.36,30.32,33.62,28.29,21.42,25.44,20.94,25.51,22.62,24.65,20.65,18.79,25.57,21.72,20.84,28.84,31.45,24.28,27.35,25.95,24.95,29.04,22.51,22.9,25.77,19.36,22.01,24.47,23.2,23.53,19.58,27.2,27.04,27.1,20.38,19.16,20.65,25.22,28.69,26.78,29.61,30.84,24.95,24.14,36.92,36.64,34.57,31.65,27.32,32.77,35.25,32.37,29.35,20.88,NA,NA,40.33,29.96,40.61,44.05,28.44,31.57,38.87,46.43,47.44,46.29,47.47,40.7,37.31,43.96,47.79,46.25,49.5,55.02,45.89,50.08,55.43,48.65,56.43,58.4,65.14,51.88,55.93,59.7,51.1,68.38,77.24,85.85,64.18,68.82,69.15,68.58,70.82,89.02,84.66,51.65,69.38,69.5,81.71,73.73,90.08,91.69,76.54,71.28,72.51,73.31,74.11,74.34,57.78,55.14,64.88,67.6,70.81,70.1,78.01,91.19,66.3,73.08,76.69,77.33,69.16,89.27,89.92,60.22,75.91,79.19,78.09,77.78,95.7,94.86,75.45,74.45,77.48,77.81,85.89,91.82,82.29,61.94,78.47,88.06,80.22,83.61,92.88,95.93,72.93,70.03,77.66,84.28,84.06,91.36,104.11,75.97,89.07,90.1,91.87,97.66,122.76,132.54,126.82,172.8,207.04,226.29,244.35,246.4,286.59,208.99,209.35,191.16,184.97,189.44,240.4,220.56,158.81,135.64,126.82,143.29,151.73,204.97,215.3,129.65,124.54,136.67,128.33,143.73,175.65,183.02,120.88,116.61,122.81,120.41,126.59,175.68,185.44,110.79,93.99,107.8,93.49,112.95,152.05,158.23,87.51,96.54,109.12,108.08,118.27,162.68,176.46,112.99,94.86,112.13,109.13,106.02,153.22,160.55,91.23,85.44,95.88,95.45,95.01,120.58,120.82,78.76,79.93,81.62,94.54,91.68,108.88,111.94,64.3,78.75,98.09,82.58,87.85,138.2,149.99,101.78,96.16,104.28,88.25,91.39,115.31,119.73,68.09,75.01,80.12,80.05,84.81,95.8,68.1,38.87,50.98,48.09,51.06,18.53,40.68,48.01,38.49,42.64,46.77,52.15,48.44,61.43,55.37,37.38,45.97,46.53,51.35,51.16,59.14,50.27,38.96,48.38,50.84,52.47,50.5,55.37,48.43,36.45,43.67,47.33,48.87,30.58,14.31,32.28,29.93,37.49,41.82,45.94,44.16,28.43,39.99,36.9,40.73,48.01,45.68,45.68,51.18,53.52,41.21,46.54,48.14,53.43,58.96,74.84,82.12,73.16,79.7,72.53,70.05,69.75,78.5,78.76,52.33,60.38,66.95,60.55,62.98,77.19,69.82,52.97,59.76,71.67,67.03,77.37,84.57,89.36,52.6,59.48,68.44,63.29,71.08,89.55,90.94,72.73,48.78,58.27,64.29,66.75,87.79,97.5,58.7,56.84,73.1,75.34,74.29,96.5,114.89,62.71,59.73,68.13,77.23,73.33,103.23,111.17,68.02,73.49,78.1,80.63,83.62,NA,118.87,67.32,63.8,68.37,85.8,74.74,110.07,147.56,93.6,84.81,90.2,77.59,82.65,104.78,119.56,70.55,78.62,89.42,77.17,83.56,115.47,137.96,69.81,74.06,99.55,101.65,96.14,139.71,138.85,77.55,79.12,98.04,89.75,91.12,125.4,149.29,87.52,71.62,73.3,78.98,90.9,122.92,126.75,86.38,79.47,106.35,99.01,101.91,141.74,148.76,102.93,74.77,84.97,85.09,77.81,95.03,105.51,53.83,66.84,77.69,76.56,84.88,109.64,110.27,69.49,78.58,82.85,86.54,86.87,115.87,129.86,69.34,75.02,82.92,75.03,85.61,79.92,109.85,87,71.16,84.72,79.33,95.75,119.44,124.47,81.91,80.86,83.39,89.17,93.57,123.34,124.99,92.09,84.66,89.68,95.75,100.8,127.58,119.77,75,86.58,98.33,95.29,100.21,108.99,122.92,84.29,90.98,90.08,96.35,107.53,116.28,102.92,67.5,78.89,92.99,90.96,101.88,141.73,142.82,76.9,88.42,91.52,118.49,139.61,139.29,231.87,104.11,102.85,101.31,105.5,107.14,128.93,130.82,97.18,93.36,102.48,98.33,101.91,132.72,132.22,90.49,99.06,103.72,101.79,107.04,124.17,133.93,89.18,94.82,97.17,95.95,111.21,132.99,137.36,106.78,110.16,118.3,116.85,128.26,154.11,166.29,142.56,193.66,235.15,330.18,463.06,597.27,614.49,531.69,846.9,684.85,522.34,535.55,509.62,576.23,289.88,200.47,360.69,369.9,365.58,466.98,614.56,220.46,276.06,252.91,251.67,277.88
